shapes,shape_id,X,Y
,Coronal_shape18,14.3084261,89.8533007
,Coronal_shape18,11.9236884,89.2420538
,Coronal_shape18,9.06200318,88.6308068
,Coronal_shape18,6.6772655,87.8973105
,Coronal_shape18,6.04133545,87.7750611
,Coronal_shape18,5.88235294,89.1198044
,Coronal_shape18,6.04133545,90.3422983
,Coronal_shape18,5.88235294,92.9095355
,Coronal_shape18,5.24642289,94.8655257
,Coronal_shape18,5.24642289,96.5770171
,Coronal_shape18,4.92845787,97.4327628
,Coronal_shape18,4.76947536,98.5330073
,Coronal_shape19,6.04133545,87.7750611
,Coronal_shape19,9.06200318,88.6308068
,Coronal_shape19,12.718601,89.2420538
,Coronal_shape19,17.0111288,90.2200489
,Coronal_shape19,18.1240064,90.5867971
,Coronal_shape19,21.9395866,91.198044
,Coronal_shape19,23.5294118,90.8312958
,Coronal_shape19,23.8473768,89.608802
,Coronal_shape19,23.2114467,88.8753056
,Coronal_shape19,21.9395866,87.8973105
,Coronal_shape19,20.0317965,87.1638142
,Coronal_shape19,18.2829889,86.4303178
,Coronal_shape19,16.2162162,86.1858191
,Coronal_shape19,13.990461,85.6968215
,Coronal_shape19,11.6057234,85.0855746
,Coronal_shape19,9.06200318,84.596577
,Coronal_shape19,7.15421304,83.8630807
,Coronal_shape19,5.88235294,83.9853301
,Coronal_shape19,5.56438792,85.3300733
,Coronal_shape19,5.56438792,86.5525672
,Coronal_shape19,5.72337043,87.2860636
,Coronal_shape20,5.88235294,83.9853301
,Coronal_shape20,4.92845787,83.2518337
,Coronal_shape20,3.65659777,82.6405868
,Coronal_shape20,3.9745628,83.3740831
,Coronal_shape20,4.29252782,84.3520782
,Coronal_shape20,4.92845787,86.0635697
,Coronal_shape20,5.56438792,86.5525672
,Coronal_shape20,6.6772655,87.8973105
,Coronal_shape20,6.04133545,86.797066
,Coronal_shape20,5.56438792,85.3300733
,Coronal_shape20,5.88235294,83.9853301
,Coronal_shape21,8.10810811,83.7408313
,Coronal_shape21,5.08744038,82.5183374
,Coronal_shape21,4.13354531,81.0513447
,Coronal_shape21,3.49761526,78.9731051
,Coronal_shape21,3.49761526,77.7506112
,Coronal_shape21,3.9745628,76.5281174
,Coronal_shape21,4.13354531,74.9388753
,Coronal_shape21,3.33863275,74.0831296
,Coronal_shape21,2.22575517,72.9828851
,Coronal_shape21,1.2718601,71.2713936
,Coronal_shape21,1.74880763,69.4376528
,Coronal_shape21,1.43084261,68.3374083
,Coronal_shape21,0.79491256,67.2371638
,Coronal_shape21,0.79491256,65.403423
,Coronal_shape21,1.43084261,63.9364303
,Coronal_shape21,1.58982512,62.1026895
,Coronal_shape21,2.22575517,60.2689487
,Coronal_shape21,2.38473768,58.4352078
,Coronal_shape21,2.86168521,55.8679707
,Coronal_shape21,3.17965024,53.6674817
,Coronal_shape21,3.17965024,51.1002445
,Coronal_shape21,2.86168521,48.7775061
,Coronal_shape21,2.54372019,46.2102689
,Coronal_shape21,2.38473768,44.4987775
,Coronal_shape21,2.06677266,42.0537897
,Coronal_shape21,2.38473768,39.9755501
,Coronal_shape21,2.06677266,37.408313
,Coronal_shape21,2.22575517,35.4523227
,Coronal_shape21,2.06677266,33.3740831
,Coronal_shape21,2.22575517,31.1735941
,Coronal_shape21,3.02066773,30.195599
,Coronal_shape21,4.13354531,29.3398533
,Coronal_shape21,5.24642289,29.7066015
,Coronal_shape21,5.88235294,30.0733496
,Coronal_shape21,6.51828299,29.9511002
,Coronal_shape21,6.35930048,29.4621027
,Coronal_shape21,6.20031797,28.9731051
,Coronal_shape21,5.72337043,28.3618582
,Coronal_shape21,5.56438792,27.3838631
,Coronal_shape21,5.72337043,26.5281174
,Coronal_shape21,6.51828299,25.9168704
,Coronal_shape21,7.15421304,24.9388753
,Coronal_shape21,7.79014308,24.4498778
,Coronal_shape21,7.15421304,24.9388753
,Coronal_shape21,6.51828299,25.9168704
,Coronal_shape21,5.24642289,26.8948655
,Coronal_shape21,5.72337043,28.3618582
,Coronal_shape21,6.20031797,28.9731051
,Coronal_shape21,6.35930048,29.4621027
,Coronal_shape21,5.88235294,30.0733496
,Coronal_shape21,5.24642289,29.7066015
,Coronal_shape21,4.76947536,29.2176039
,Coronal_shape21,4.13354531,29.3398533
,Coronal_shape21,3.02066773,30.195599
,Coronal_shape21,2.22575517,31.1735941
,Coronal_shape21,1.74880763,32.5183374
,Coronal_shape21,2.38473768,34.9633252
,Coronal_shape21,2.06677266,37.408313
,Coronal_shape21,2.54372019,39.2420538
,Coronal_shape21,2.22575517,42.5427873
,Coronal_shape21,2.22575517,45.7212714
,Coronal_shape21,2.38473768,47.799511
,Coronal_shape21,2.38473768,49.0220049
,Coronal_shape21,3.17965024,51.1002445
,Coronal_shape21,2.7027027,53.3007335
,Coronal_shape21,2.86168521,55.8679707
,Coronal_shape21,2.38473768,58.4352078
,Coronal_shape21,1.74880763,60.6356968
,Coronal_shape21,1.2718601,63.3251834
,Coronal_shape21,0.79491256,65.403423
,Coronal_shape21,0.63593005,66.3814181
,Coronal_shape21,0.79491256,67.2371638
,Coronal_shape21,1.43084261,68.3374083
,Coronal_shape21,1.74880763,69.4376528
,Coronal_shape21,1.74880763,70.2933985
,Coronal_shape21,1.2718601,71.2713936
,Coronal_shape21,1.74880763,72.2493888
,Coronal_shape21,2.22575517,72.9828851
,Coronal_shape21,3.33863275,74.0831296
,Coronal_shape21,4.13354531,74.9388753
,Coronal_shape21,4.61049285,76.1613692
,Coronal_shape21,4.29252782,77.7506112
,Coronal_shape21,4.13354531,78.3618582
,Coronal_shape21,3.9745628,79.4621027
,Coronal_shape21,3.9745628,80.0733496
,Coronal_shape21,4.76947536,81.5403423
,Coronal_shape21,5.08744038,82.5183374
,Coronal_shape22,37.3608903,20.2933985
,Coronal_shape22,35.4531002,18.3374083
,Coronal_shape22,33.227345,16.6259169
,Coronal_shape22,31.4785374,14.792176
,Coronal_shape22,30.0476948,12.9584352
,Coronal_shape22,28.9348172,11.6136919
,Coronal_shape22,28.1399046,10.6356968
,Coronal_shape22,26.391097,10.0244499
,Coronal_shape22,24.4833068,9.29095355
,Coronal_shape22,23.3704293,8.43520782
,Coronal_shape22,21.4626391,7.45721271
,Coronal_shape22,19.872814,6.60146699
,Coronal_shape22,17.4880763,6.11246944
,Coronal_shape22,16.2162162,6.72371638
,Coronal_shape22,15.1033386,7.70171149
,Coronal_shape22,14.1494436,8.6797066
,Coronal_shape22,12.8775835,9.16870416
,Coronal_shape22,11.2877583,9.53545232
,Coronal_shape22,10.0158983,10.0244499
,Coronal_shape22,9.3799682,10.8801956
,Coronal_shape22,8.42607313,12.3471883
,Coronal_shape22,8.26709062,13.202934
,Coronal_shape22,8.42607313,14.4254279
,Coronal_shape22,8.58505564,15.403423
,Coronal_shape22,8.90302067,16.1369193
,Coronal_shape22,9.22098569,17.1149144
,Coronal_shape22,9.85691574,18.3374083
,Coronal_shape22,10.0158983,19.804401
,Coronal_shape22,9.85691574,21.2713936
,Coronal_shape22,9.85691574,19.193154
,Coronal_shape22,9.22098569,17.1149144
,Coronal_shape22,8.58505564,15.403423
,Coronal_shape22,8.26709062,13.202934
,Coronal_shape22,8.58505564,11.8581907
,Coronal_shape22,9.3799682,10.8801956
,Coronal_shape22,10.4928458,9.7799511
,Coronal_shape22,11.2877583,9.53545232
,Coronal_shape22,12.8775835,9.16870416
,Coronal_shape22,14.6263911,8.31295844
,Coronal_shape22,16.2162162,6.72371638
,Coronal_shape22,17.4880763,6.11246944
,Coronal_shape22,19.872814,6.60146699
,Coronal_shape22,21.4626391,7.45721271
,Coronal_shape22,22.7344992,8.06845966
,Coronal_shape22,24.4833068,8.6797066
,Coronal_shape22,25.4372019,9.53545232
,Coronal_shape22,27.1860095,10.0244499
,Coronal_shape22,28.1399046,10.6356968
,Coronal_shape22,28.9348172,11.6136919
,Coronal_shape22,30.0476948,12.9584352
,Coronal_shape22,30.6836248,13.6919315
,Coronal_shape22,31.9554849,15.2811736
,Coronal_shape22,33.0683625,16.0146699
,Coronal_shape22,34.1812401,17.3594132
,Coronal_shape22,35.4531002,18.3374083
,Coronal_shape22,37.5198728,19.804401
,Coronal_shape23,6.99523052,74.8166259
,Coronal_shape23,6.20031797,73.8386308
,Coronal_shape23,5.72337043,72.8606357
,Coronal_shape23,5.88235294,72.00489
,Coronal_shape23,6.6772655,71.8826406
,Coronal_shape23,8.74403816,71.7603912
,Coronal_shape23,9.85691574,72.1271394
,Coronal_shape23,12.718601,73.4718826
,Coronal_shape23,11.4467409,73.1051345
,Coronal_shape23,9.53895072,72.8606357
,Coronal_shape23,8.74403816,73.1051345
,Coronal_shape23,7.63116057,73.8386308
,Coronal_shape24,1.43084261,1.95599022
,Coronal_shape24,4.45151033,2.93398533
,Coronal_shape24,7.31319555,3.78973105
,Coronal_shape24,10.8108108,4.15647922
,Coronal_shape24,14.6263911,3.91198044
,Coronal_shape24,17.6470588,3.17848411
,Coronal_shape24,20.508744,1.83374083
,Coronal_shape24,23.3704293,0.97799511
,Coronal_shape24,20.508744,1.83374083
,Coronal_shape24,17.6470588,3.17848411
,Coronal_shape24,14.6263911,3.91198044
,Coronal_shape24,10.8108108,4.15647922
,Coronal_shape24,7.31319555,3.78973105
,Coronal_shape24,4.45151033,2.93398533
,Coronal_shape25,71.7011129,76.0391198
,Coronal_shape25,69.3163752,73.7163814
,Coronal_shape25,66.772655,72.1271394
,Coronal_shape25,65.0238474,70.4156479
,Coronal_shape25,64.5468998,67.9706601
,Coronal_shape25,63.5930048,65.2811736
,Coronal_shape25,62.4801272,63.0806846
,Coronal_shape25,61.2082671,61.6136919
,Coronal_shape25,59.7774245,60.2689487
,Coronal_shape25,58.0286169,58.9242054
,Coronal_shape25,57.3926868,56.9682152
,Coronal_shape25,57.5516693,55.1344743
,Coronal_shape25,58.1875994,52.8117359
,Coronal_shape25,59.7774245,50
,Coronal_shape25,60.0953895,47.6772616
,Coronal_shape25,59.618442,44.8655257
,Coronal_shape25,58.5055644,43.0317848
,Coronal_shape25,58.6645469,41.6870416
,Coronal_shape25,60.4133545,40.7090465
,Coronal_shape25,62.3211447,40.2200489
,Coronal_shape25,65.3418124,39.9755501
,Coronal_shape25,67.7265501,40.2200489
,Coronal_shape25,68.9984102,40.8312958
,Coronal_shape25,71.5421304,41.3202934
,Coronal_shape25,73.290938,40.9535452
,Coronal_shape25,75.8346582,40.5867971
,Coronal_shape25,77.5834658,39.8533007
,Coronal_shape25,80.2861685,38.997555
,Coronal_shape25,83.4658188,38.0195599
,Coronal_shape25,85.3736089,37.1638142
,Coronal_shape25,83.9427663,38.997555
,Coronal_shape25,83.3068362,40.4645477
,Coronal_shape25,83.7837838,41.9315403
,Coronal_shape25,84.7376789,44.3765281
,Coronal_shape25,85.5325914,47.0660147
,Coronal_shape25,86.009539,49.0220049
,Coronal_shape25,86.327504,51.4669927
,Coronal_shape25,85.8505564,54.8899756
,Coronal_shape25,84.4197138,58.4352078
,Coronal_shape25,81.0810811,61.4914425
,Coronal_shape25,78.3783784,63.8141809
